Date,Close,Close,Close,Close
04.08.2021 16:00:00,"146,95","4447,7","16,06","169,53"
05.08.2021 16:00:00,"147,06","4460,83","15,59","168,86"
06.08.2021 16:00:00,"146,14",4468,"15,45","164,64"
09.08.2021 16:00:00,"146,09","4479,71","16,12","161,72"
10.08.2021 16:00:00,"145,6","4448,08","17,91","161,77"
11.08.2021 16:00:00,"145,86","4400,27","21,57",164
12.08.2021 16:00:00,"148,89","4405,8","21,67","164,04"
13.08.2021 16:00:00,"149,1","4441,67","18,56","166,39"
16.08.2021 16:00:00,"151,12","4479,53","17,15","167,22"
17.08.2021 16:00:00,"150,19","4486,23","17,22","166,97"
18.08.2021 16:00:00,"146,36","4496,19","16,79","167,1"
19.08.2021 16:00:00,"146,7",4470,"18,84","166,61"
20.08.2021 16:00:00,"148,19","4509,37","16,39","166,7"
23.08.2021 16:00:00,"149,71","4528,79","16,19","168,73"
24.08.2021 16:00:00,"149,62","4522,68","16,48","168,65"
25.08.2021 16:00:00,"148,36","4524,09","16,11","167,48"
26.08.2021 16:00:00,"147,54","4536,95","16,41","167,67"
27.08.2021 16:00:00,"148,6","4535,43","16,41","170,19"
30.08.2021 16:00:00,"153,12","4520,03","18,14","169,35"
31.08.2021 16:00:00,"151,83","4514,07","17,96","169,69"
01.09.2021 16:00:00,"152,51","4493,28","18,8","169,7"
02.09.2021 16:00:00,"153,65","4458,58","20,95","169,25"
03.09.2021 16:00:00,"154,3","4468,73","19,37","171,06"
07.09.2021 16:00:00,"156,69","4443,05","19,46","167,71"
08.09.2021 16:00:00,"155,11","4480,7","18,18","167,29"
09.09.2021 16:00:00,"154,07","4473,75","18,69","168,03"
10.09.2021 16:00:00,"148,97","4432,99","20,81","167,18"
13.09.2021 16:00:00,"149,55","4357,73","25,71","167,74"
14.09.2021 16:00:00,"148,12","4354,19","24,36","168,82"
15.09.2021 16:00:00,"149,03","4395,64","20,87","167,83"
16.09.2021 16:00:00,"148,79","4448,98","18,63","164,03"
17.09.2021 16:00:00,"146,06","4455,48","17,75","163,77"
20.09.2021 16:00:00,"142,94","4443,11","18,76","164,94"
21.09.2021 16:00:00,"143,43","4352,63","23,25","166,04"
22.09.2021 16:00:00,"145,85","4359,46","22,56","165,42"
23.09.2021 16:00:00,"146,83","4307,54","23,14","163,51"
24.09.2021 16:00:00,"146,92","4357,04","21,15","163,3"
27.09.2021 16:00:00,"145,37","4300,46","22,96","163,64"
28.09.2021 16:00:00,"141,91","4345,72","21,3","162,05"
29.09.2021 16:00:00,"142,83","4363,55",21,"161,32"
30.09.2021 16:00:00,"141,5","4399,76","19,54","164,22"
01.10.2021 16:00:00,"142,65","4391,34","18,77","164,59"
04.10.2021 16:00:00,"139,14","4361,19",20,"165,36"
05.10.2021 16:00:00,"141,11","4350,65","19,85","164,59"
06.10.2021 16:00:00,142,"4363,8","18,64","165,03"
07.10.2021 16:00:00,"143,29","4438,26","16,86","164,16"
08.10.2021 16:00:00,"142,9","4471,37","16,3","164,23"
11.10.2021 16:00:00,"142,81","4486,46","16,31","163,92"
12.10.2021 16:00:00,"141,51","4519,63","15,7","164,66"
13.10.2021 16:00:00,"140,91","4536,19","15,49","167,59"
14.10.2021 16:00:00,"143,76","4549,78","15,01",168
15.10.2021 16:00:00,"144,84","4544,9","15,43","165,33"
18.10.2021 16:00:00,"146,55","4566,48","15,24","164,92"
19.10.2021 16:00:00,"148,76","4574,79","15,98","165,45"
20.10.2021 16:00:00,"149,26","4551,68","16,98","166,9"
21.10.2021 16:00:00,"149,48","4596,42","16,53","166,75"
22.10.2021 16:00:00,"148,69","4605,38","16,26","167,77"
25.10.2021 16:00:00,"148,64","4613,67","16,41","168,93"
26.10.2021 16:00:00,"149,32","4630,65","16,03","167,68"
27.10.2021 16:00:00,"148,85","4660,57","15,1","168,12"
28.10.2021 16:00:00,"152,57","4680,06","15,44","168,08"
29.10.2021 16:00:00,"149,8","4697,53","16,48","166,65"
01.11.2021 16:00:00,"148,96","4701,7","17,22","167,52"
02.11.2021 16:00:00,"150,02","4685,25","17,78","167,16"
03.11.2021 16:00:00,"151,49","4646,71","18,73","165,77"
04.11.2021 16:00:00,"150,96","4649,27","17,66","167,65"
05.11.2021 16:00:00,"151,28","4682,85","16,29","169,84"
08.11.2021 16:00:00,"150,44","4682,8","16,49","170,45"
09.11.2021 16:00:00,"150,81","4700,9","16,37","171,29"
10.11.2021 16:00:00,"147,92","4688,67","17,11","173,15"
11.11.2021 16:00:00,"147,87","4704,54","17,59","174,12"
12.11.2021 16:00:00,"149,99","4697,96","17,91","174,45"
15.11.2021 16:00:00,150,"4682,94","19,17","174,18"
16.11.2021 16:00:00,151,"4690,7","19,38","172,92"
17.11.2021 16:00:00,"153,49","4701,46","18,58","174,5"
18.11.2021 16:00:00,"157,87","4594,62","28,62","173,94"
19.11.2021 16:00:00,"160,55","4655,27","22,96","172,61"
22.11.2021 16:00:00,"161,02",4567,"27,19","168,74"
23.11.2021 16:00:00,"161,41","4513,04","31,12","167,28"
24.11.2021 16:00:00,"161,94","4577,1","27,95","167,12"
26.11.2021 13:00:00,"156,81","4538,43","30,67","166,85"
29.11.2021 16:00:00,"160,24","4591,67","27,18","166,62"
30.11.2021 16:00:00,"165,3","4686,75","21,89","165,5"
01.12.2021 16:00:00,"164,77","4701,21","19,9","166,16"
02.12.2021 16:00:00,"163,76","4667,45","21,58","165,24"
03.12.2021 16:00:00,"161,84","4712,02","18,69","166,63"
06.12.2021 16:00:00,"165,32","4668,97","20,31","166,22"
07.12.2021 16:00:00,"171,18","4634,09","21,89","166,81"
08.12.2021 16:00:00,"175,08","4709,85","19,29","166,9"
09.12.2021 16:00:00,"174,56","4668,67","20,57","165,88"
10.12.2021 16:00:00,"179,45","4620,64","21,57","166,58"
13.12.2021 16:00:00,"175,74","4568,02","22,87",167
14.12.2021 16:00:00,"174,33","4649,23","21,01","165,44"
15.12.2021 16:00:00,"179,3","4696,56","18,63","166,15"
16.12.2021 16:00:00,"172,26","4725,79","17,96","168,16"
17.12.2021 16:00:00,"171,14","4791,19","17,68","167,8"
20.12.2021 16:00:00,"169,75","4786,35","17,54","167,09"
21.12.2021 16:00:00,"172,99","4793,06","16,95","167,02"
22.12.2021 16:00:00,"175,64","4778,73","17,33","168,59"
23.12.2021 16:00:00,"176,28","4766,18","17,22","168,97"
27.12.2021 16:00:00,"180,33","4796,56","16,6","169,37"
28.12.2021 16:00:00,"179,29","4793,54","16,91","168,64"
29.12.2021 16:00:00,"179,38","4700,58","19,73","168,59"
30.12.2021 16:00:00,"178,2","4696,05","19,61","169,8"
31.12.2021 16:00:00,"177,57","4677,03","18,76","170,96"
03.01.2022 16:00:00,"182,01","4670,29","19,4","168,33"
04.01.2022 16:00:00,"179,7","4713,07","18,41","169,57"
05.01.2022 16:00:00,"174,92","4726,35","17,62","169,06"
06.01.2022 16:00:00,172,"4659,03","20,31","166,99"
07.01.2022 16:00:00,"172,17","4662,85","19,19","167,75"
10.01.2022 16:00:00,"172,19","4577,11","22,79","168,26"
11.01.2022 16:00:00,"175,08","4532,76","23,85","170,29"
12.01.2022 16:00:00,"175,53","4482,73","25,59","170,74"
13.01.2022 16:00:00,"172,19","4397,94","28,85","170,16"
14.01.2022 16:00:00,"173,07","4410,13","29,9","169,67"
18.01.2022 16:00:00,"169,8","4356,45","31,16","169,39"
19.01.2022 16:00:00,"166,23","4349,93","31,96","172,08"
20.01.2022 16:00:00,"164,51","4326,51","30,49","171,65"
21.01.2022 16:00:00,"162,41","4431,85","27,66","171,09"
24.01.2022 16:00:00,"161,62","4515,55","24,83","172,03"
25.01.2022 16:00:00,"159,78","4546,54","21,96","172,58"
26.01.2022 16:00:00,"159,69","4589,38","22,09","169,79"
27.01.2022 16:00:00,"159,22","4477,44","24,35","167,6"
28.01.2022 16:00:00,"170,33","4500,53","23,22","167,1"
31.01.2022 16:00:00,"174,78","4483,87","22,86","168,09"
01.02.2022 16:00:00,"174,61","4521,54","21,44","168,23"
02.02.2022 16:00:00,"175,84","4587,18","19,96","168,84"
03.02.2022 16:00:00,"172,9","4504,08","23,91","168,6"
04.02.2022 16:00:00,"172,39","4418,64","27,36","168,86"
07.02.2022 16:00:00,"171,66","4401,67","28,33","170,11"
08.02.2022 16:00:00,"174,83","4471,07","25,7","170,63"
09.02.2022 16:00:00,"176,28","4475,01","24,29","171,21"
10.02.2022 16:00:00,"172,12","4380,26","28,11","170,56"
11.02.2022 16:00:00,"168,64","4348,87","27,75","173,81"
14.02.2022 16:00:00,"168,88","4304,76","28,81","174,74"
15.02.2022 16:00:00,"172,79","4225,5","31,02","173,08"
16.02.2022 16:00:00,"172,55","4288,7","30,32","174,86"
17.02.2022 16:00:00,"168,88","4384,65","27,59","177,25"
18.02.2022 16:00:00,"167,3","4373,94","30,15","177,12"
22.02.2022 16:00:00,"164,32","4306,26","33,32","177,49"
23.02.2022 16:00:00,"160,07","4386,54","30,74","178,29"
24.02.2022 16:00:00,"162,74","4363,49","30,48","177,14"
25.02.2022 16:00:00,"164,85","4328,87","31,98","176,55"
28.02.2022 16:00:00,"165,12","4201,09","36,45","178,38"
01.03.2022 16:00:00,"163,2","4170,7","35,13","181,62"
02.03.2022 16:00:00,"166,56","4277,88","32,45","179,73"
03.03.2022 16:00:00,"166,23","4259,52","30,23","180,8"
04.03.2022 16:00:00,"163,17","4204,31","30,75","183,68"
07.03.2022 16:00:00,"159,3","4173,11","31,77","186,41"
08.03.2022 16:00:00,"157,44","4262,45","29,83","191,51"
09.03.2022 16:00:00,"162,95","4357,86","26,67","185,82"
10.03.2022 16:00:00,"158,52","4411,67","25,67","186,4"
11.03.2022 16:00:00,"154,73","4463,12","23,87","185,09"
14.03.2022 16:00:00,"150,62","4461,18","23,53","182,3"
15.03.2022 16:00:00,"155,09","4511,61","22,94","178,89"
16.03.2022 16:00:00,"159,59","4456,24","23,57","180,01"
17.03.2022 16:00:00,"160,62","4520,16","21,67","180,89"
18.03.2022 16:00:00,"163,98","4543,06","20,81","179,3"
21.03.2022 16:00:00,"165,38","4575,52","19,63","180,67"
22.03.2022 16:00:00,"168,82","4631,6","18,9","179,36"
23.03.2022 16:00:00,"170,21","4602,45","19,33","181,81"
24.03.2022 16:00:00,"174,07","4530,41","20,56","183,13"
25.03.2022 16:00:00,"174,72","4545,86","19,63","182,38"
28.03.2022 16:00:00,"175,6","4582,64","18,57","179,06"
29.03.2022 16:00:00,"178,96","4525,12","21,03","179,14"
30.03.2022 16:00:00,"177,77","4481,15","22,1","180,58"
31.03.2022 16:00:00,"174,61","4500,21","21,55","180,65"
01.04.2022 16:00:00,"174,31","4488,28","21,16","179,5"
04.04.2022 16:00:00,"178,44","4412,53","24,37","180,37"
05.04.2022 16:00:00,"175,06","4397,45","24,26","179,24"
06.04.2022 16:00:00,"171,83","4446,59","21,82","179,66"
07.04.2022 16:00:00,"172,14","4392,59","22,7","180,34"
08.04.2022 16:00:00,"170,09","4391,69","22,17","181,47"
11.04.2022 16:00:00,"165,75","4462,21","21,37","182,37"
12.04.2022 16:00:00,"167,66","4459,45","20,32","183,77"
13.04.2022 16:00:00,"170,4","4393,66","22,68","184,65"
14.04.2022 16:00:00,"165,29","4271,78","28,21","184,04"
18.04.2022 16:00:00,"165,07","4296,12","27,02","184,61"
19.04.2022 16:00:00,"167,4","4175,2","33,52","181,82"
20.04.2022 16:00:00,"167,23","4183,96","31,6","182,71"
21.04.2022 16:00:00,"166,42","4287,5","29,99","182,06"
22.04.2022 16:00:00,"161,79","4131,93","33,4","180,29"
25.04.2022 16:00:00,"162,88","4155,38","32,34","177,05"
26.04.2022 16:00:00,"156,8","4175,48","29,25","177,32"
27.04.2022 16:00:00,"156,57","4300,17","25,42","175,98"
28.04.2022 16:00:00,"163,64","4146,87","31,2","176,93"
29.04.2022 16:00:00,"157,65","4123,34","30,19","176,91"
02.05.2022 16:00:00,"157,96","3991,24","34,75","173,63"
03.05.2022 16:00:00,"159,48","4001,05","32,99","174,09"
04.05.2022 16:00:00,"166,02","3935,18","32,56","175,8"
05.05.2022 16:00:00,"156,77","3930,08","31,77","175,13"
06.05.2022 16:00:00,"157,28","4023,89","28,87","175,42"
09.05.2022 16:00:00,"152,06","4008,01","27,47","172,88"
10.05.2022 16:00:00,"154,51","4088,85","26,1","171,42"
11.05.2022 16:00:00,"146,5","3923,68","30,96","172,82"
12.05.2022 16:00:00,"142,56","3900,79","29,35","170,17"
13.05.2022 16:00:00,"147,11","3901,36","29,43","168,79"
16.05.2022 16:00:00,"145,54","3973,75","28,48","170,4"
17.05.2022 16:00:00,"149,24","3941,48","29,45","169,33"
18.05.2022 16:00:00,"140,82","3978,73","28,37","169,42"
19.05.2022 16:00:00,"137,35","4057,84","27,5","171,91"
20.05.2022 16:00:00,"137,59","4158,24","25,72","172,03"
23.05.2022 16:00:00,"143,11","4132,15","26,19","172,83"
24.05.2022 16:00:00,"140,36","4101,23","25,69","174,13"
25.05.2022 16:00:00,"140,52","4176,82","24,72","173,08"
26.05.2022 16:00:00,"143,78","4108,54","24,79","172,76"
27.05.2022 16:00:00,"149,64","4121,43","25,07","172,85"
31.05.2022 16:00:00,"148,84","4160,68","24,02","171,14"
01.06.2022 16:00:00,"148,71","4115,77","23,96","172,23"
02.06.2022 16:00:00,"151,21","4017,82","26,09","174,35"
03.06.2022 16:00:00,"145,38","3900,86","27,75","172,58"
06.06.2022 16:00:00,"146,14","3749,63","34,02","171,82"
07.06.2022 16:00:00,"148,71","3735,48","32,69","172,94"
08.06.2022 16:00:00,"147,96","3789,99","29,62","172,78"
09.06.2022 16:00:00,"142,64","3666,77","32,95","172,23"
10.06.2022 16:00:00,"137,13","3674,84","31,13","174,54"
13.06.2022 16:00:00,"131,88","3764,79","30,19","169,93"
14.06.2022 16:00:00,"132,76","3759,89","28,95","168,57"
15.06.2022 16:00:00,"135,43","3795,73","29,05","170,77"
16.06.2022 16:00:00,"130,06","3911,74","27,23","172,69"
17.06.2022 16:00:00,"131,56","3900,11","26,95","171,27"
21.06.2022 16:00:00,"135,87","3821,55","28,36","170,63"
22.06.2022 16:00:00,"135,35","3818,83","28,16","171,31"
23.06.2022 16:00:00,"138,27","3785,38","28,71","170,26"
24.06.2022 16:00:00,"141,66","3825,33","26,7","170,09"
27.06.2022 16:00:00,"141,66","3831,39","27,54","169,9"
28.06.2022 16:00:00,"137,44","3845,08","26,73","169,62"
29.06.2022 16:00:00,"139,23","3902,62","26,08","169,49"
30.06.2022 16:00:00,"136,72","3899,38","24,64","168,46"
01.07.2022 16:00:00,"138,93","3854,43","26,17","168,32"
05.07.2022 16:00:00,"141,56","3818,8","27,29","164,75"
06.07.2022 16:00:00,"142,92","3801,78","26,82","162,14"
07.07.2022 16:00:00,"146,35","3790,38","26,4","162,23"
08.07.2022 16:00:00,"147,04","3863,16","24,23","162,3"
11.07.2022 16:00:00,"144,87","3830,85","25,3","161,43"
12.07.2022 16:00:00,"145,86","3936,69","24,5","160,83"
13.07.2022 16:00:00,"145,49","3959,9","23,88","161,6"
14.07.2022 16:00:00,"148,47","3998,95","23,11","159,33"
15.07.2022 16:00:00,"150,17","3961,63","23,03","159,01"
18.07.2022 16:00:00,"147,07","3966,84","23,36","159,16"
19.07.2022 16:00:00,151,"3921,05","24,69","159,54"
20.07.2022 16:00:00,"153,04","4023,61","23,24","158,04"
21.07.2022 16:00:00,"155,35","4072,43","22,33","160,27"
22.07.2022 16:00:00,"154,09","4130,29","21,33","160,67"
25.07.2022 16:00:00,"152,95","4118,63","22,84","160,23"
26.07.2022 16:00:00,"151,6","4091,19","23,93","160,04"
27.07.2022 16:00:00,"156,79","4155,17","21,95","161,67"
28.07.2022 16:00:00,"157,35","4151,94","21,44","163,64"
29.07.2022 16:00:00,"162,51","4145,19","21,15","164,1"
01.08.2022 16:00:00,"161,51","4140,06","21,29","165,03"
02.08.2022 16:00:00,"160,01","4122,47","21,77","164,05"
03.08.2022 16:00:00,"166,13","4210,24","19,74","164,45"
04.08.2022 16:00:00,"165,81","4207,27","20,2","167,17"
05.08.2022 16:00:00,"165,35","4280,15","19,53","165,29"
08.08.2022 16:00:00,"164,87","4297,14","19,95","166,69"
09.08.2022 16:00:00,"164,92","4305,2","19,69","167,2"
10.08.2022 16:00:00,"169,24","4274,04","19,9","166,78"
11.08.2022 16:00:00,"168,49","4283,74","19,56","166,34"
12.08.2022 16:00:00,"172,1","4228,48","20,6","167,87"
15.08.2022 16:00:00,"173,19","4137,99","23,8","165,71"
16.08.2022 16:00:00,"173,03","4128,73","24,11","165,42"
17.08.2022 16:00:00,"174,55","4140,77","22,82","164,35"
18.08.2022 16:00:00,"174,15","4199,12","21,78","163,92"
19.08.2022 16:00:00,"171,52","4057,66","25,56","162,72"
22.08.2022 16:00:00,"167,57","4030,61","26,21","161,64"
23.08.2022 16:00:00,"167,23","3986,16","26,21","162,77"
24.08.2022 16:00:00,"167,53",3955,"25,87","163,25"
25.08.2022 16:00:00,"170,03","3966,85","25,56","163,75"
26.08.2022 16:00:00,"163,62","3924,26","25,47","161,76"
29.08.2022 16:00:00,"161,38","3908,19","26,91","161,86"
30.08.2022 16:00:00,"158,91","3979,87","24,64","160,51"
31.08.2022 16:00:00,"157,22","4006,18","23,61","159,27"
01.09.2022 16:00:00,"157,96","4067,36","22,79","157,87"
02.09.2022 16:00:00,"155,81","4110,41","23,87","159,26"
06.09.2022 16:00:00,"154,53","3932,69","27,27","158,33"
07.09.2022 16:00:00,"155,96","3946,01","26,16","159,94"
08.09.2022 16:00:00,"154,46","3901,35","26,27","158,98"
09.09.2022 16:00:00,"157,37","3873,33","26,3","159,82"
12.09.2022 16:00:00,"163,43","3899,89","25,76","160,63"
13.09.2022 16:00:00,"153,84","3855,93","27,16","158,54"
14.09.2022 16:00:00,"155,31","3789,93","27,99","157,93"
15.09.2022 16:00:00,"152,37","3757,99","27,35","154,98"
16.09.2022 16:00:00,"150,7","3693,23","29,92","155,84"
19.09.2022 16:00:00,"154,48","3655,04","32,26","155,96"
20.09.2022 16:00:00,"156,9","3647,29","32,6","155,07"
21.09.2022 16:00:00,"153,72","3719,04","30,18","155,79"
22.09.2022 16:00:00,"152,74","3640,47","31,84","155,7"
23.09.2022 16:00:00,"150,43","3585,62","31,62","153,01"
26.09.2022 16:00:00,"150,77","3678,43","30,1","151,23"
27.09.2022 16:00:00,"151,76","3790,93","29,07","151,54"
28.09.2022 16:00:00,"149,84","3783,28","28,55","154,69"
29.09.2022 16:00:00,"142,48","3744,52","30,52","154,66"
30.09.2022 16:00:00,"138,2","3639,66","31,36","154,67"
03.10.2022 16:00:00,"142,45","3612,39","32,45","158,43"
04.10.2022 16:00:00,"146,1","3588,84","33,63","160,7"
05.10.2022 16:00:00,"146,4","3577,03","33,57","159,81"
06.10.2022 16:00:00,"145,43","3669,91","31,94","159,63"
07.10.2022 16:00:00,"140,09","3583,07","32,02","157,88"
10.10.2022 16:00:00,"140,42","3677,95","31,37","155,48"
11.10.2022 16:00:00,"138,98","3719,98","30,5","155,16"
12.10.2022 16:00:00,"138,34","3695,16","30,76","155,99"
13.10.2022 16:00:00,"142,99","3665,78","29,98","154,91"
14.10.2022 16:00:00,"138,38","3752,75","29,69","152,98"
17.10.2022 16:00:00,"142,41","3797,34","29,85","153,42"
18.10.2022 16:00:00,"143,75","3859,11","28,46","153,75"
19.10.2022 16:00:00,"143,86","3830,6","27,28","151,69"
20.10.2022 16:00:00,"143,39","3807,3","27,39","151,45"
21.10.2022 16:00:00,"147,27","3901,06","25,75","154,15"
24.10.2022 16:00:00,"149,45","3871,98","25,88","153,65"
25.10.2022 16:00:00,"152,34","3856,1","25,81",154
26.10.2022 16:00:00,"149,35","3759,69","25,86","154,98"
27.10.2022 16:00:00,"144,8","3719,89","25,3","154,74"
28.10.2022 16:00:00,"155,74","3770,55","24,55","153,16"
31.10.2022 16:00:00,"153,34","3806,8","24,35","151,91"
01.11.2022 16:00:00,"150,65","3828,11","25,54","153,46"
02.11.2022 16:00:00,"145,03","3748,57","26,09","152,39"
03.11.2022 16:00:00,"138,88","3956,37","23,53","151,81"
04.11.2022 16:00:00,"138,38","3992,93","22,52","156,47"
07.11.2022 16:00:00,"138,92","3957,25","23,73","155,85"
08.11.2022 16:00:00,"139,5","3991,73","24,54","159,45"
09.11.2022 16:00:00,"134,87","3958,79","24,11","158,65"
10.11.2022 16:00:00,"146,87","3946,56","23,93","163,48"
11.11.2022 16:00:00,"149,7","3965,34","23,12","164,56"
14.11.2022 16:00:00,"148,28","3949,94","22,36","164,92"
15.11.2022 16:00:00,"150,04","4003,58","21,29","165,5"
16.11.2022 16:00:00,"148,79","4026,12","20,5","165,12"
17.11.2022 16:00:00,"150,72","3963,94","22,21","163,92"
18.11.2022 16:00:00,"151,29","3957,63","21,89","162,79"
21.11.2022 16:00:00,"148,01","4080,11","20,58","161,88"
22.11.2022 16:00:00,"150,18","4076,57","19,84","162,07"
23.11.2022 16:00:00,"151,07","4071,7","19,06","163,08"
25.11.2022 13:05:00,"148,11","3998,84","20,75","163,22"
28.11.2022 16:00:00,"144,22","3941,26","22,17","161,93"
29.11.2022 16:00:00,"141,17","3933,92","22,68","162,73"
30.11.2022 16:00:00,"148,03","3963,51","22,29","164,81"
01.12.2022 16:00:00,"148,31","3934,38","22,83","167,84"
02.12.2022 16:00:00,"147,81","3990,56",25,"167,26"
05.12.2022 16:00:00,"146,63","4019,65","22,55","164,39"
06.12.2022 16:00:00,"142,91","3995,32","21,14","164,84"
07.12.2022 16:00:00,"140,94","3895,75","22,83","166,33"
08.12.2022 16:00:00,"142,65","3852,36","22,62","166,47"
09.12.2022 16:00:00,"142,16","3817,66","22,42","167,06"
12.12.2022 16:00:00,"144,49","3821,62","21,48","165,68"
13.12.2022 16:00:00,"145,47","3878,44","20,07","168,51"
14.12.2022 16:00:00,"143,21","3822,39","21,97","168,1"
15.12.2022 16:00:00,"136,5","3844,82","20,87","165,35"
16.12.2022 16:00:00,"134,51","3829,25","21,65","166,79"
19.12.2022 16:00:00,"132,37","3783,22","22,14","166,32"
20.12.2022 16:00:00,"132,3","3849,28","21,44","169,08"
21.12.2022 16:00:00,"135,45","3839,5","21,67","168,8"
22.12.2022 16:00:00,"132,23",,,"166,76"
23.12.2022 16:00:00,"131,86",,,"167,26"
27.12.2022 16:00:00,"130,03",,,"168,67"
28.12.2022 16:00:00,"126,04",,,"167,91"
29.12.2022 16:00:00,"129,61",,,"168,85"
30.12.2022 16:00:00,"129,93",,,"169,64"
